episode,score
460,0.0
461,0.10000000149011612
462,0.10000000149011612
463,0.10000000149011612
464,0.0
465,0.09000000171363354
466,0.10000000149011612
467,0.10000000149011612
468,0.10000000149011612
469,0.0
470,0.10000000149011612
471,0.10000000149011612
472,0.10000000149011612
473,0.10000000149011612
474,0.10000000149011612
475,0.0
476,0.10000000149011612
477,0.10000000149011612
478,0.20000000298023224
479,0.0
480,0.10000000149011612
481,0.10000000149011612
482,0.10000000149011612
483,0.10000000149011612
484,0.0
485,0.0
486,0.10000000149011612
487,0.10000000149011612
488,0.10000000149011612
489,0.10000000149011612
490,0.10000000149011612
491,0.10000000149011612
492,0.10000000149011612
493,0.19000000320374966
494,0.10000000149011612
495,0.09000000171363354
496,0.20000000298023224
497,0.10000000149011612
498,0.0
499,0.10000000149011612
500,0.0
501,0.0
502,0.10000000149011612
503,0.09000000171363354
504,0.10000000149011612
505,0.0
506,0.09000000171363354
507,0.09000000171363354
508,0.0
509,0.09000000171363354
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.10000000149011612
518,0.10000000149011612
519,0.10000000149011612
520,0.10000000149011612
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.10000000149011612
528,0.0
529,0.0
530,0.10000000149011612
531,0.10000000149011612
532,0.10000000149011612
533,0.0
534,0.10000000149011612
535,0.0
536,0.20000000298023224
537,0.0
538,0.0
539,0.0
540,0.10000000149011612
541,0.19000000320374966
542,0.0
543,0.10000000149011612
544,0.10000000149011612
545,0.0
546,0.0
547,0.0
548,0.10000000149011612
549,0.10000000149011612
550,0.0
551,0.10000000149011612
552,0.0
553,0.10000000149011612
554,0.0
555,0.19000000320374966
556,0.20000000298023224
557,0.10000000149011612
558,0.0
559,0.0
560,0.10000000149011612
561,0.0
562,0.0
563,0.2900000065565109
564,0.0
565,0.0
566,0.10000000149011612
567,0.10000000149011612
568,0.0
569,0.10000000149011612
570,0.10000000149011612
571,0.0
572,0.20000000298023224
573,0.10000000149011612
574,0.10000000149011612
575,0.10000000149011612
576,0.10000000149011612
577,0.10000000149011612
578,0.10000000149011612
579,0.20000000298023224
580,0.10000000149011612
581,0.10000000149011612
582,0.10000000149011612
583,0.0
584,0.10000000149011612
585,0.10000000149011612
586,0.10000000149011612
587,0.20000000298023224
588,0.10000000149011612
589,0.09000000171363354
590,0.0
591,0.20000000298023224
592,0.09000000171363354
593,0.10000000149011612
594,0.10000000149011612
595,0.09000000171363354
596,0.10000000149011612
597,0.10000000149011612
598,0.10000000149011612
599,0.20000000298023224
600,0.20000000298023224
601,0.19000000320374966
602,0.10000000149011612
603,0.10000000149011612
604,0.10000000149011612
605,0.19000000320374966
606,0.0
607,0.10000000149011612
608,0.10000000149011612
609,0.10000000149011612
610,0.30000000447034836
611,0.20000000298023224
612,0.20000000298023224
613,0.10000000149011612
614,0.10000000149011612
615,0.0
616,0.10000000149011612
617,0.10000000149011612
618,0.20000000298023224
619,0.30000000447034836
620,0.20000000298023224
621,0.10000000149011612
622,0.10000000149011612
623,0.19000000320374966
624,0.10000000149011612
625,0.10000000149011612
626,0.10000000149011612
627,0.10000000149011612
628,0.10000000149011612
629,0.10000000149011612
630,0.10000000149011612
631,0.10000000149011612
632,0.20000000298023224
633,0.10000000149011612
634,0.30000000447034836
635,0.10000000149011612
636,0.10000000149011612
637,0.10000000149011612
638,0.10000000149011612
639,0.10000000149011612
640,0.09000000171363354
641,0.20000000298023224
642,0.10000000149011612
643,0.10000000149011612
644,0.10000000149011612
645,0.10000000149011612
646,0.10000000149011612
647,0.10000000149011612
648,0.0
649,0.10000000149011612
650,0.20000000298023224
651,0.19000000320374966
652,0.10000000149011612
653,0.10000000149011612
654,0.10000000149011612
655,0.10000000149011612
656,0.10000000149011612
657,0.10000000149011612
658,0.10000000149011612
659,0.10000000149011612
660,0.10000000149011612
661,0.09000000171363354
662,0.10000000149011612
663,0.10000000149011612
664,0.20000000298023224
665,0.10000000149011612
666,0.10000000149011612
667,0.20000000298023224
668,0.10000000149011612
669,0.10000000149011612
670,0.20000000298023224
671,0.10000000149011612
672,0.10000000149011612
673,0.09000000171363354
674,0.20000000298023224
675,0.10000000149011612
676,0.20000000298023224
677,0.10000000149011612
678,0.10000000149011612
679,0.10000000149011612
680,0.10000000149011612
681,0.10000000149011612
682,0.10000000149011612
683,0.09000000171363354
684,0.10000000149011612
685,0.10000000149011612
686,0.09000000357627869
687,0.10000000149011612
688,0.20000000298023224
689,0.10000000149011612
690,0.10000000149011612
691,0.10000000149011612
692,0.10000000149011612
693,0.10000000149011612
694,0.10000000149011612
695,0.10000000149011612
696,0.10000000149011612
697,0.09000000171363354
698,0.10000000149011612
699,0.10000000149011612
700,0.10000000149011612
701,0.10000000149011612
702,0.10000000149011612
703,0.10000000149011612
704,0.10000000149011612
705,0.10000000149011612
706,0.20000000298023224
707,0.10000000149011612
708,0.0
709,0.09000000171363354
710,0.10000000149011612
711,0.10000000149011612
712,0.10000000149011612
713,0.10000000149011612
714,0.10000000149011612
715,0.20000000298023224
716,0.10000000149011612
717,0.10000000149011612
718,0.20000000298023224
719,0.10000000149011612
720,0.10000000149011612
721,0.10000000149011612
722,0.10000000149011612
723,0.20000000298023224
724,0.10000000149011612
725,0.10000000149011612
726,0.10000000149011612
727,0.10000000149011612
728,0.10000000149011612
729,0.20000000298023224
730,0.10000000149011612
731,0.10000000149011612
732,0.10000000149011612
733,0.10000000149011612
734,0.10000000149011612
735,0.10000000149011612
736,0.10000000149011612
737,0.10000000149011612
738,0.10000000149011612
739,0.19000000320374966
740,0.10000000149011612
741,0.10000000149011612
742,0.0
743,0.10000000149011612
744,0.10000000149011612
745,0.20000000298023224
746,0.20000000298023224
747,0.10000000149011612
748,0.20000000298023224
749,0.10000000149011612
750,0.10000000149011612
751,0.10000000149011612
752,0.0
753,0.10000000149011612
754,0.20000000298023224
755,0.10000000149011612
756,0.20000000298023224
757,0.20000000298023224
758,0.09000000171363354
759,0.10000000149011612
760,0.0
761,0.10000000149011612
762,0.10000000149011612
763,0.20000000298023224
764,0.10000000149011612
765,0.10000000149011612
766,0.10000000149011612
767,0.10000000149011612
768,0.10000000149011612
769,0.09000000171363354
770,0.10000000149011612
771,0.10000000149011612
772,0.09000000171363354
773,0.10000000149011612
774,0.10000000149011612
775,0.10000000149011612
776,0.10000000149011612
777,0.10000000149011612
778,0.10000000149011612
779,0.10000000149011612
780,0.10000000149011612
781,0.10000000149011612
782,0.10000000149011612
783,0.19000000320374966
784,0.0
785,0.10000000149011612
786,0.10000000149011612
787,0.20000000298023224
788,0.10000000149011612
789,0.10000000149011612
790,0.10000000149011612
791,0.20000000298023224
792,0.10000000149011612
793,0.10000000149011612
794,0.0
795,0.10000000149011612
796,0.10000000149011612
797,0.10000000149011612
798,0.10000000149011612
799,0.20000000298023224
800,0.10000000149011612
801,0.20000000298023224
802,0.10000000149011612
803,0.10000000149011612
804,0.20000000298023224
805,0.5000000074505806
806,0.20000000298023224
807,0.2900000046938658
808,0.10000000149011612
809,0.10000000149011612
810,0.20000000298023224
811,0.30000000447034836
812,0.0
813,0.490000007674098
814,0.10000000149011612
815,0.20000000298023224
816,0.20000000298023224
817,0.20000000298023224
818,0.10000000149011612
819,0.20000000298023224
820,0.30000000447034836
821,0.10000000149011612
822,0.10000000149011612
823,0.20000000298023224
824,0.10000000149011612
825,0.20000000298023224
826,0.6000000089406967
827,0.0
828,0.20000000298023224
829,0.0
830,0.09000000171363354
831,0.10000000149011612
832,0.5000000074505806
833,0.10000000149011612
834,0.30000000447034836
835,0.0
836,0.10000000149011612
837,0.10000000149011612
838,0.30000000447034836
839,0.10000000149011612
840,0.10000000149011612
841,0.10000000149011612
842,0.20000000298023224
843,0.20000000298023224
844,0.20000000298023224
845,0.20000000298023224
846,0.10000000149011612
847,0.4000000059604645
848,0.30000000447034836
849,0.20000000298023224
850,0.10000000149011612
851,0.10000000149011612
852,0.20000000298023224
853,0.5000000074505806
854,0.10000000149011612
855,0.4000000059604645
856,0.10000000149011612
857,0.20000000298023224
858,0.0
859,0.0
860,0.10000000149011612
861,0.10000000149011612
862,0.0
863,0.20000000298023224
864,0.20000000298023224
865,0.4000000059604645
866,0.30000000447034836
867,0.20000000298023224
868,0.10000000149011612
869,0.20000000298023224
870,0.30000000447034836
871,0.10000000149011612
872,0.5000000074505806
873,0.10000000149011612
874,0.10000000149011612
875,0.0
876,0.10000000149011612
877,0.20000000298023224
878,0.10000000149011612
879,0.20000000298023224
880,0.10000000149011612
881,0.10000000149011612
882,0.10000000149011612
883,0.19000000320374966
884,0.30000000447034836
885,0.10000000149011612
886,0.10000000149011612
887,0.09000000171363354
888,0.10000000149011612
889,0.30000000447034836
890,0.20000000298023224
891,0.30000000447034836
892,0.5000000074505806
893,0.10000000149011612
894,0.20000000298023224
895,0.10000000149011612
896,0.20000000298023224
897,0.0
898,0.0
899,0.20000000298023224
900,0.30000000447034836
901,0.49000000953674316
902,0.10000000149011612
903,0.20000000298023224
904,0.0
905,0.10000000149011612
906,0.5000000074505806
907,0.10000000149011612
908,0.10000000149011612
909,0.10000000149011612
910,0.10000000149011612
911,0.6000000089406967
912,0.10000000149011612
913,0.10000000149011612
914,0.30000000447034836
915,0.10000000149011612
916,0.6000000089406967
917,0.10000000149011612
918,0.20000000298023224
919,0.20000000298023224
920,0.10000000149011612
921,0.10000000149011612
922,0.4000000059604645
923,0.30000000447034836
924,0.20000000298023224
925,0.30000000447034836
926,0.10000000149011612
927,0.20000000298023224
928,0.5000000074505806
929,0.490000007674098
930,0.20000000298023224
931,0.7900000121444464
932,0.20000000298023224
933,0.19000000320374966
934,0.10000000149011612
935,0.4000000059604645
936,0.20000000298023224
937,0.4000000059604645
938,0.7000000104308128
939,0.3900000061839819
940,0.4000000059604645
941,0.10000000149011612
942,0.0
943,0.5900000091642141
944,0.10000000149011612
945,0.4000000059604645
946,0.10000000149011612
947,0.3900000061839819
948,1.2000000178813934
949,0.30000000447034836
950,0.3900000061839819
951,0.5000000074505806
952,0.30000000447034836
953,0.10000000149011612
954,0.7000000104308128
955,0.10000000149011612
956,0.0
957,0.6000000089406967
958,0.10000000149011612
959,0.19000000320374966
960,0.20000000298023224
961,0.20000000298023224
962,0.0
963,0.30000000447034836
964,0.10000000149011612
965,0.30000000447034836
966,0.20000000298023224
967,0.0
968,0.10000000149011612
969,0.10000000149011612
970,0.20000000298023224
971,0.10000000149011612
972,0.4000000059604645
973,0.10000000149011612
974,1.4000000208616257
975,0.0
976,0.10000000149011612
977,0.4000000059604645
978,0.4000000059604645
979,0.30000000447034836
980,0.20000000298023224
981,0.30000000447034836
982,0.0
983,0.4000000059604645
984,0.20000000298023224
985,0.10000000149011612
986,0.7000000104308128
987,0.4000000059604645
988,0.20000000298023224
989,0.10000000149011612
990,0.5000000074505806
991,0.20000000298023224
992,0.20000000298023224
993,0.30000000447034836
994,0.20000000298023224
995,0.30000000447034836
996,0.20000000298023224
997,0.20000000298023224
998,0.10000000149011612
999,0.30000000447034836
1000,0.10000000149011612
1001,0.800000011920929
1002,0.20000000298023224
1003,0.10000000149011612
1004,0.0
1005,0.20000000298023224
1006,0.09000000171363354
1007,0.10000000149011612
1008,0.0
1009,0.10000000149011612
1010,0.0
1011,0.30000000447034836
1012,0.20000000298023224
1013,0.10000000149011612
1014,0.30000000447034836
1015,1.2000000178813934
1016,0.10000000149011612
1017,0.0
1018,0.0
1019,0.10000000149011612
1020,0.10000000149011612
1021,0.20000000298023224
1022,0.30000000447034836
1023,0.10000000149011612
1024,0.20000000298023224
1025,0.10000000149011612
1026,0.0
1027,0.0
1028,0.0
1029,0.10000000149011612
1030,0.30000000447034836
1031,0.10000000149011612
1032,0.10000000149011612
1033,0.0
1034,0.20000000298023224
1035,0.30000000447034836
1036,0.0
1037,0.10000000149011612
1038,0.0
1039,0.0
1040,1.600000023841858
1041,0.30000000447034836
1042,0.20000000298023224
1043,0.0
1044,0.0
1045,0.10000000149011612
1046,0.20000000298023224
1047,0.5000000074505806
1048,0.5000000074505806
1049,0.20000000298023224
1050,0.0
1051,0.20000000298023224
1052,0.0
1053,0.30000000447034836
1054,0.10000000149011612
1055,0.4000000059604645
1056,0.30000000447034836
1057,0.10000000149011612
1058,0.5000000074505806
1059,0.0
1060,0.5900000091642141
1061,0.0
1062,0.10000000149011612
1063,0.0
1064,0.6000000089406967
1065,0.800000011920929
1066,0.4000000059604645
1067,0.6000000089406967
1068,0.4000000059604645
1069,0.20000000298023224
1070,0.20000000298023224
1071,0.10000000149011612
1072,0.20000000298023224
1073,0.30000000447034836
1074,0.10000000149011612
1075,0.10000000149011612
1076,0.5000000074505806
1077,0.0
1078,0.30000000447034836
1079,0.30000000447034836
1080,0.10000000149011612
1081,0.20000000298023224
1082,0.0
1083,0.2900000046938658
1084,0.10000000149011612
1085,0.30000000447034836
1086,0.20000000298023224
1087,0.20000000298023224
1088,0.0
1089,0.7000000104308128
1090,0.490000007674098
1091,0.0
1092,0.0
1093,0.3900000061839819
1094,0.0
1095,0.0
1096,0.6000000089406967
1097,0.20000000298023224
1098,0.30000000447034836
1099,1.3000000193715096
1100,0.3900000061839819
1101,0.19000000320374966
1102,0.09000000171363354
1103,0.30000000447034836
1104,0.20000000298023224
1105,1.0000000149011612
1106,0.0
1107,0.10000000149011612
1108,0.0
1109,0.30000000447034836
1110,0.19000000320374966
1111,0.30000000447034836
1112,0.10000000149011612
1113,0.10000000149011612
1114,0.09000000171363354
1115,0.30000000447034836
1116,0.10000000149011612
1117,0.0
1118,0.30000000447034836
1119,0.10000000149011612
1120,0.0
1121,0.10000000149011612
1122,0.0
1123,0.10000000149011612
1124,0.5900000091642141
1125,0.30000000447034836
1126,0.5000000074505806
1127,0.10000000149011612
1128,0.20000000298023224
1129,0.20000000298023224
1130,0.6000000089406967
1131,0.20000000298023224
1132,0.10000000149011612
1133,0.30000000447034836
1134,0.20000000298023224
1135,0.6000000089406967
1136,0.10000000149011612
1137,0.4000000059604645
1138,0.20000000298023224
1139,0.30000000447034836
1140,0.30000000447034836
1141,0.0
1142,0.6000000089406967
1143,0.20000000298023224
1144,0.20000000298023224
1145,0.5000000074505806
1146,0.800000011920929
1147,0.20000000298023224
1148,0.0
1149,0.10000000149011612
1150,0.20000000298023224
1151,0.20000000298023224
1152,0.20000000298023224
1153,0.4000000059604645
1154,0.20000000298023224
1155,0.4000000059604645
1156,0.20000000298023224
1157,0.30000000447034836
1158,0.20000000298023224
1159,0.20000000298023224
1160,0.7000000104308128
1161,0.4000000059604645
1162,0.0
1163,0.800000011920929
1164,0.5000000074505806
1165,0.09000000171363354
1166,0.5000000074505806
1167,0.20000000298023224
1168,0.20000000298023224
1169,0.20000000298023224
1170,0.4000000059604645
1171,0.800000011920929
1172,0.9000000134110451
1173,0.10000000149011612
1174,0.10000000149011612
1175,0.20000000298023224
1176,0.10000000149011612
1177,0.10000000149011612
1178,0.0
1179,1.0000000149011612
1180,0.30000000447034836
1181,0.10000000149011612
1182,0.20000000298023224
1183,0.6000000089406967
1184,0.7900000121444464
1185,0.10000000149011612
1186,0.20000000298023224
1187,0.10000000149011612
1188,0.10000000149011612
1189,0.20000000298023224
1190,0.19000000320374966
1191,0.20000000298023224
1192,0.30000000447034836
1193,0.20000000298023224
1194,0.0
1195,0.4000000059604645
1196,0.20000000298023224
1197,0.09000000171363354
1198,0.30000000447034836
1199,0.3900000061839819
1200,0.2900000046938658
1201,0.9000000134110451
1202,0.0
1203,0.9000000134110451
1204,0.4000000059604645
1205,1.1000000163912773
1206,0.10000000149011612
1207,0.9000000134110451
1208,0.7000000104308128
1209,0.0
1210,0.10000000149011612
1211,0.4000000059604645
1212,0.4000000059604645
1213,0.20000000298023224
1214,0.9000000134110451
1215,0.2900000065565109
1216,0.10000000149011612
1217,0.10000000149011612
1218,0.10000000149011612
1219,0.800000011920929
1220,0.10000000149011612
1221,0.9000000134110451
1222,0.10000000149011612
1223,0.5000000074505806
1224,0.6000000089406967
1225,0.3900000061839819
1226,0.20000000298023224
1227,0.10000000149011612
1228,0.20000000298023224
1229,0.0
1230,0.20000000298023224
1231,0.490000007674098
1232,2.500000037252903
1233,0.20000000298023224
1234,0.10000000149011612
1235,0.0
1236,0.10000000149011612
1237,0.5000000074505806
1238,0.09000000171363354
1239,0.2900000046938658
1240,0.0
1241,0.5000000074505806
1242,0.10000000149011612
1243,0.7000000104308128
1244,0.6000000089406967
1245,0.20000000298023224
1246,0.30000000447034836
1247,0.6000000089406967
1248,0.30000000447034836
1249,0.10000000149011612
1250,0.20000000298023224
1251,0.800000011920929
1252,0.0
1253,0.20000000298023224
1254,0.30000000447034836
1255,0.0
1256,0.0
1257,0.30000000447034836
1258,0.800000011920929
1259,0.0
1260,0.6900000106543303
1261,0.490000007674098
1262,0.20000000298023224
1263,0.4000000059604645
1264,0.10000000149011612
1265,0.20000000298023224
1266,0.5000000074505806
1267,0.30000000447034836
1268,0.5000000074505806
1269,0.0
1270,0.10000000149011612
1271,0.10000000149011612
1272,0.6000000089406967
1273,0.09000000171363354
1274,0.10000000149011612
1275,0.10000000149011612
1276,0.10000000149011612
1277,0.10000000149011612
1278,0.20000000298023224
1279,0.0
1280,0.30000000447034836
1281,0.20000000298023224
1282,0.20000000298023224
1283,0.0
1284,0.6000000089406967
1285,0.6000000089406967
1286,0.30000000447034836
1287,0.5000000074505806
1288,0.30000000447034836
1289,0.800000011920929
1290,0.7000000104308128
1291,0.6000000089406967
1292,0.09000000171363354
1293,0.20000000298023224
1294,0.10000000149011612
1295,0.10000000149011612
1296,0.20000000298023224
1297,0.10000000149011612
1298,0.10000000149011612
1299,0.7900000121444464
1300,0.20000000298023224
1301,0.20000000298023224
1302,0.6000000089406967
1303,0.10000000149011612
1304,0.20000000298023224
1305,0.10000000149011612
1306,0.10000000149011612
1307,0.800000011920929
1308,0.4000000059604645
1309,0.20000000298023224
1310,0.10000000149011612
1311,0.10000000149011612
1312,0.4000000059604645
1313,0.30000000447034836
1314,0.20000000298023224
1315,0.10000000149011612
1316,0.10000000149011612
1317,0.0
1318,0.20000000298023224
1319,0.10000000149011612
1320,0.5000000074505806
1321,0.3900000061839819
1322,0.30000000447034836
1323,0.30000000447034836
1324,0.20000000298023224
1325,0.20000000298023224
1326,0.5000000074505806
1327,0.4000000059604645
1328,0.10000000149011612
1329,0.30000000447034836
1330,0.10000000149011612
1331,1.0000000149011612
1332,0.19000000320374966
1333,0.10000000149011612
1334,0.30000000447034836
1335,0.10000000149011612
1336,0.9900000151246786
1337,0.4000000059604645
1338,0.09000000171363354
1339,0.20000000298023224
1340,0.4000000059604645
1341,0.5000000074505806
1342,0.20000000298023224
1343,0.09000000171363354
1344,0.4000000059604645
1345,0.30000000447034836
1346,0.0
1347,0.10000000149011612
1348,0.20000000298023224
1349,0.20000000298023224
1350,0.20000000298023224
1351,0.10000000149011612
1352,0.10000000149011612
1353,0.20000000298023224
1354,0.5000000074505806
1355,0.20000000298023224
1356,0.10000000149011612
1357,0.4000000059604645
1358,0.20000000298023224
1359,0.800000011920929
1360,0.10000000149011612
1361,0.0
1362,0.19000000320374966
1363,0.10000000149011612
1364,0.20000000298023224
1365,0.20000000298023224
1366,0.6900000106543303
1367,0.2900000046938658
1368,0.7000000104308128
1369,0.10000000149011612
1370,0.10000000149011612
1371,0.10000000149011612
1372,0.30000000447034836
1373,0.10000000149011612
1374,0.10000000149011612
1375,0.10000000149011612
1376,0.6000000089406967
1377,0.5900000091642141
1378,0.30000000447034836
1379,0.10000000149011612
1380,0.10000000149011612
1381,0.10000000149011612
1382,0.30000000447034836
1383,0.10000000149011612
1384,0.10000000149011612
1385,0.30000000447034836
1386,0.6000000089406967
1387,0.30000000447034836
1388,0.30000000447034836
1389,0.7000000104308128
1390,0.20000000298023224
1391,0.0
1392,1.0900000166147947
1393,0.7000000104308128
1394,0.9000000134110451
1395,0.10000000149011612
1396,0.10000000149011612
1397,0.20000000298023224
1398,0.5000000074505806
1399,0.20000000298023224
1400,0.6000000089406967
1401,0.20000000298023224
1402,0.5000000074505806
1403,0.20000000298023224
1404,0.0
1405,0.20000000298023224
1406,0.30000000447034836
1407,0.10000000149011612
1408,0.10000000149011612
1409,0.7000000104308128
1410,0.20000000298023224
1411,0.30000000447034836
1412,0.5900000091642141
1413,0.10000000149011612
1414,1.1000000163912773
1415,0.10000000149011612
1416,0.20000000298023224
1417,0.20000000298023224
1418,0.20000000298023224
1419,0.6000000089406967
1420,0.20000000298023224
1421,0.9000000134110451
1422,0.0
1423,0.10000000149011612
1424,0.10000000149011612
1425,0.10000000149011612
1426,0.2900000046938658
1427,0.5000000074505806
1428,0.10000000149011612
1429,0.4000000059604645
1430,0.30000000447034836
1431,0.09000000171363354
1432,0.4000000059604645
1433,0.800000011920929
1434,0.0
1435,0.20000000298023224
1436,0.6000000089406967
1437,0.4000000059604645
1438,0.4000000059604645
1439,0.10000000149011612
